 Inner phase shift
   8.9509612349278588E-003
 Coulomb phase shift
   0.0000000000000000     
 #       R              P(R)            Q(R)
   6.74703340E-02  2.66949475E-74  1.41832663E-73
   6.87879700E-02  7.14164307E-74  3.72364042E-73
   7.01312670E-02  1.91044879E-73  9.77513700E-73
   7.15007220E-02  5.11022527E-73  2.56590695E-72
   7.28968430E-02  1.36682120E-72  6.73475195E-72
   7.43201440E-02  3.65551749E-72  1.76751681E-71
   7.57711530E-02  9.77577615E-72  4.63838242E-71
   7.72504050E-02  2.61407257E-71  1.21710905E-70
   7.87584470E-02  6.98951970E-71  3.19338843E-70
   8.02958360E-02  1.86869949E-70  8.37784943E-70
   8.18631390E-02  4.99566138E-70  2.19771282E-69
   8.34609350E-02  1.33538706E-69  5.76456119E-69
   8.50898130E-02  3.56928256E-69  1.51188071E-68
   8.67503740E-02  9.53923244E-69  3.96482458E-68
   8.84432300E-02  2.54919858E-68  1.03964408E-67
   9.01690040E-02  6.81162071E-68  2.72582863E-67
   9.19283330E-02  1.81992347E-67  7.14603213E-67
   9.37218640E-02  4.86194966E-67  1.87319415E-66
   9.55502570E-02  1.29873752E-66  4.90965572E-66
   9.74141850E-02  3.46884530E-66  1.28667478E-65
   9.93143330E-02  9.26402892E-66  3.37159125E-65
   1.01251400E-01  2.47380413E-65  8.83381916E-65
   1.03226100E-01  6.60511684E-65  2.31424296E-64
   1.05239150E-01  1.76336643E-64  6.06196513E-64
   1.07291300E-01  4.70709167E-64  1.58768054E-63
   1.09383290E-01  1.25633908E-63  4.15771027E-63
   1.11515900E-01  3.35279175E-63  1.08864960E-62
   1.13689900E-01  8.94639714E-63  2.85010781E-62
   1.15906100E-01  2.38689318E-62  7.46062261E-62
   1.18165300E-01  6.36733105E-62  1.95265709E-61
   1.20468340E-01  1.69833199E-61  5.10993175E-61
   1.22816040E-01  4.52921484E-61  1.33701724E-60
   1.25209280E-01  1.20770518E-60  3.49779364E-60
   1.27648920E-01  3.21982696E-60  9.14918995E-60
   1.30135870E-01  8.58300746E-60  2.39278749E-59
   1.32671010E-01  2.28757579E-59  6.25680281E-59
   1.35255290E-01  6.09597504E-59  1.63580022E-58
   1.37889630E-01  1.62419156E-58  4.27594708E-58
   1.40575010E-01  4.32672471E-58  1.11753258E-57
   1.43312400E-01  1.15240780E-57  2.92018862E-57
   1.46102800E-01  3.06885796E-57  7.62927481E-57
   1.48947210E-01  8.17084510E-57  1.99284377E-56
   1.51846680E-01  2.17509029E-56  5.20452882E-56
   1.54802250E-01  5.78900392E-56  1.35895148E-55
   1.57815010E-01  1.54044815E-55  3.54765428E-55
   1.60886040E-01  4.09829392E-55  9.25954419E-55
   1.64016450E-01  1.09010757E-54  2.41627529E-54
   1.67207380E-01  2.89897522E-54  6.30391553E-54
   1.70459990E-01  7.70773771E-54  1.64429578E-53
   1.73775440E-01  2.04885952E-53  4.28795994E-53
   1.77154950E-01  5.44503484E-53  1.11795185E-52
   1.80599720E-01  1.44672949E-52  2.91401736E-52
   1.84111000E-01  3.84300156E-52  7.59374871E-52
   1.87690070E-01  1.02058552E-51  1.97840144E-51
   1.91338200E-01  2.70968533E-51  5.15301991E-51
   1.95056710E-01  7.19245261E-51  1.34182697E-50
   1.98846930E-01  1.90862322E-50  3.49313138E-50
   2.02710240E-01  5.06346181E-50  9.09109340E-50
   2.06648010E-01  1.34293238E-49  2.36534949E-49
   2.10661660E-01  3.56071963E-49  6.15248104E-49
   2.14752620E-01  9.43831370E-49  1.59984179E-48
   2.18922370E-01  2.50104994E-48  4.15885620E-48
   2.23172390E-01  6.62547653E-48  1.08077778E-47
   2.27504200E-01  1.75458892E-47  2.80776836E-47
   2.31919350E-01  4.64508818E-47  7.29197767E-47
   2.36419410E-01  1.22933087E-46  1.89314781E-46
   2.41005990E-01  3.25234600E-46  4.91332785E-46
   2.45680710E-01  8.60147333E-46  1.27471778E-45
   2.50445240E-01  2.27401793E-45  3.30594936E-45
   2.55301270E-01  6.00973866E-45  8.57073255E-45
   2.60250530E-01  1.58764856E-44  2.22113874E-44
   2.65294770E-01  4.19262063E-44  5.75393236E-44
   2.70435760E-01  1.10673445E-43  1.48997650E-43
   2.75675340E-01  2.92028475E-43  3.85670899E-43
   2.81015340E-01  7.70237198E-43  9.97862577E-43
   2.86457660E-01  2.03066226E-42  2.58069908E-42
   2.92004210E-01  5.35129851E-42  6.67130967E-42
   2.97656940E-01  1.40956003E-41  1.72379871E-41
   3.03417830E-01  3.71112017E-41  4.45202733E-41
   3.09288910E-01  9.76604026E-41  1.14926416E-40
   3.15272240E-01  2.56872968E-40  2.96528867E-40
   3.21369910E-01  6.75302543E-40  7.64703029E-40
   3.27584040E-01  1.77439978E-39  1.97101688E-39
   3.33916810E-01  4.65985058E-39  5.07754546E-39
   3.40370420E-01  1.22307415E-38  1.30730235E-38
   3.46947120E-01  3.20839038E-38  3.36395578E-38
   3.53649200E-01  8.41140133E-38  8.65106475E-38
   3.60478970E-01  2.20387947E-37  2.22344014E-37
   3.67438800E-01  5.77082908E-37  5.71097667E-37
   3.74531110E-01  1.51012268E-36  1.46594289E-36
   3.81758330E-01  3.94912130E-36  3.76041658E-36
   3.89122960E-01  1.03203600E-35  9.63959762E-36
   3.96627530E-01  2.69517010E-35  2.46931577E-35
   4.04274620E-01  7.03340013E-35  6.32091403E-35
   4.12066850E-01  1.83409810E-34  1.61680947E-34
   4.20006890E-01  4.77912164E-34  4.13241184E-34
   4.28097450E-01  1.24431815E-33  1.05536715E-33
   4.36341280E-01  3.23714000E-33  2.69306925E-33
   4.44741210E-01  8.41450080E-33  6.86634205E-33
   4.53300070E-01  2.18534205E-32  1.74913999E-32
   4.62020770E-01  5.67052437E-32  4.45177622E-32
   4.70906270E-01  1.47003574E-31  1.13198244E-31
   4.79959550E-01  3.80732351E-31  2.87560929E-31
   4.89183680E-01  9.85114263E-31  7.29779133E-31
   4.98581760E-01  2.54632987E-30  1.85016521E-30
   5.08156930E-01  6.57490197E-30  4.68567603E-30
   5.17912400E-01  1.69588378E-29  1.18539237E-29
   5.27851440E-01  4.36938660E-29  2.99547235E-29
   5.37977360E-01  1.12446704E-28  7.56076812E-29
   5.48293520E-01  2.89040331E-28  1.90610721E-28
   5.58803340E-01  7.42059739E-28  4.79946205E-28
   5.69510310E-01  1.90270392E-27  1.20693702E-27
   5.80417960E-01  4.87233852E-27  3.03113443E-27
   5.91529880E-01  1.24600294E-26  7.60213460E-27
   6.02849720E-01  3.18197653E-26  1.90395346E-26
   6.14381190E-01  8.11430773E-26  4.76154110E-26
   6.26128070E-01  2.06615336E-25  1.18901917E-25
   6.38094170E-01  5.25301262E-25  2.96454612E-25
   6.50283390E-01  1.33342209E-24  7.37961593E-25
   6.62699680E-01  3.37922795E-24  1.83397109E-24
   6.75347050E-01  8.54937654E-24  4.54999044E-24
   6.88229580E-01  2.15920750E-23  1.12684252E-23
   7.01351410E-01  5.44342411E-23  2.78564117E-23
   7.14716740E-01  1.36975115E-22  6.87337029E-23
   7.28329840E-01  3.44013871E-22  1.69265924E-22
   7.42195040E-01  8.62277274E-22  4.16002555E-22
   7.56316750E-01  2.15687974E-21  1.02028125E-21
   7.70699430E-01  5.38372265E-21  2.49695358E-21
   7.85347620E-01  1.34086846E-20  6.09727954E-21
   8.00265920E-01  3.33199266E-20  1.48546979E-20
   8.15459000E-01  8.26043078E-20  3.61043412E-20
   8.30931620E-01  2.04290355E-19  8.75362481E-20
   8.46688570E-01  5.03967932E-19  2.11695683E-19
   8.62734740E-01  1.24002535E-18  5.10615087E-19
   8.79075090E-01  3.04293114E-18  1.22826854E-18
   8.95714640E-01  7.44641234E-18  2.94625090E-18
   9.12658500E-01  1.81699523E-17  7.04661112E-18
   9.29911830E-01  4.42046989E-17  1.68027485E-17
   9.47479880E-01  1.07212620E-16  3.99414374E-17
   9.65367970E-01  2.59202517E-16  9.46373046E-17
   9.83581500E-01  6.24596610E-16  2.23484041E-16
   1.00212590E+00  1.49994572E-15  5.25924515E-16
   1.02100680E+00  3.58935078E-15  1.23322045E-15
   1.04022980E+00  8.55786241E-15  2.88098990E-15
   1.05980050E+00  2.03265983E-14  6.70449554E-15
   1.07972480E+00  4.80902543E-14  1.55401522E-14
   1.10000850E+00  1.13312939E-13  3.58711085E-14
   1.12065750E+00  2.65868587E-13  8.24457157E-14
   1.14167790E+00  6.21089456E-13  1.88650467E-13
   1.16307570E+00  1.44433998E-12  4.29675798E-13
   1.18485710E+00  3.34303238E-12  9.73963893E-13
   1.20702840E+00  7.70003178E-12  2.19677997E-12
   1.22959580E+00  1.76459060E-11  4.92933726E-12
   1.25256580E+00  4.02266418E-11  1.10018369E-11
   1.27594490E+00  9.12044117E-11  2.44190002E-11
   1.29973970E+00  2.05617690E-10  5.38870135E-11
   1.32395670E+00  4.60841189E-10  1.18204673E-10
   1.34860270E+00  1.02657543E-09  2.57678904E-10
   1.37368460E+00  2.27236133E-09  5.58099358E-10
   1.39920910E+00  4.99689638E-09  1.20065577E-09
   1.42518340E+00  1.09131397E-08  2.56499067E-09
   1.45161440E+00  2.36649124E-08  5.43987019E-09
   1.47850920E+00  5.09379056E-08  1.14497847E-08
   1.50587510E+00  1.08799932E-07  2.39098831E-08
   1.53371940E+00  2.30531402E-07  4.95206164E-08
   1.56204940E+00  4.84395289E-07  1.01688439E-07
   1.59087260E+00  1.00898825E-06  2.06954830E-07
   1.62019650E+00  2.08270321E-06  4.17281930E-07
   1.65002870E+00  4.25846991E-06  8.33212173E-07
   1.68037700E+00  8.62155988E-06  1.64689575E-06
   1.71124900E+00  1.72755440E-05  3.22076553E-06
   1.74265270E+00  3.42444502E-05  6.22906527E-06
   1.77459590E+00  6.71188633E-05  1.19077289E-05
   1.80708670E+00  1.30006810E-04  2.24871877E-05
   1.84013310E+00  2.48718764E-04  4.19257061E-05
   1.87374330E+00  4.69687866E-04  7.71232163E-05
   1.90792550E+00  8.74954882E-04  1.39877331E-04
   1.94268800E+00  1.60669308E-03  2.49942668E-04
   1.97803920E+00  2.90617573E-03  4.39652647E-04
   2.01398760E+00  5.17362674E-03  7.60621052E-04
   2.05054160E+00  9.05652345E-03  1.29297724E-03
   2.08770980E+00  1.55737596E-02  2.15729210E-03
   2.12550100E+00  2.62796854E-02  3.52860628E-03
   2.16392380E+00  4.34627714E-02  5.65055234E-03
   2.20298700E+00  7.03558341E-02  8.84535538E-03
   2.24269950E+00  1.11303432E-01  1.35122494E-02
   2.28307020E+00  1.71787206E-01  2.01031287E-02
   2.32410810E+00  2.58154834E-01  2.90610725E-02
   2.36582230E+00  3.76845777E-01  4.07067842E-02
   2.40822190E+00  5.32887471E-01  5.50634318E-02
   2.45131600E+00  7.27497785E-01  7.16259729E-02
   2.49511380E+00  9.54833552E-01  8.91098866E-02
   2.53962470E+00  1.19832425E+00  1.05255707E-01
   2.58485800E+00  1.42762763E+00  1.16811348E-01
   2.63082310E+00  1.59794319E+00  1.19844242E-01
   2.67752930E+00  1.65390530E+00  1.10514830E-01
   2.72498630E+00  1.54009655E+00  8.63364533E-02
   2.77320350E+00  1.21877221E+00  4.77316872E-02
   2.82219050E+00  6.92312555E-01 -6.03789917E-04
   2.87195700E+00  2.35137027E-02 -4.92919288E-02
   2.92251250E+00 -6.57357517E-01 -8.56359838E-02
   2.97386680E+00 -1.17095841E+00 -9.71888384E-02
   3.02602960E+00 -1.33946372E+00 -7.70041456E-02
   3.07901070E+00 -1.06226016E+00 -2.87239377E-02
   3.13281980E+00 -3.89896830E-01  3.14185239E-02
   3.18746680E+00  4.46674933E-01  7.84489148E-02
   3.24296160E+00  1.09236395E+00  8.89379553E-02
   3.29931400E+00  1.21786729E+00  5.42963013E-02
   3.35653380E+00  7.11579273E-01 -1.03004901E-02
   3.41463110E+00 -1.96235498E-01 -6.93612121E-02
   3.47361560E+00 -9.93269888E-01 -8.54966764E-02
   3.53349740E+00 -1.16093467E+00 -4.48532336E-02
   3.59428640E+00 -5.39572252E-01  2.77522260E-02
   3.65599250E+00  4.75735697E-01  8.00694606E-02
   3.71862570E+00  1.13328526E+00  6.94244382E-02
   3.78219590E+00  8.78363980E-01  8.59451190E-04
   3.84671300E+00 -1.26826315E-01 -6.88408684E-02
   3.91218700E+00 -1.02349921E+00 -7.54817421E-02
   3.97862780E+00 -9.59976924E-01 -9.22101298E-03
   4.04604540E+00  5.26232506E-02  6.66715165E-02
   4.11444950E+00  1.01502536E+00  7.23463687E-02
   4.18385010E+00  8.82899063E-01 -1.88090535E-03
   4.25425710E+00 -2.47080106E-01 -7.41990807E-02
   4.32568020E+00 -1.08951218E+00 -5.77009345E-02
   4.39812930E+00 -5.97630612E-01  3.08810550E-02
   4.47161400E+00  6.58058045E-01  7.95997592E-02
   4.54614420E+00  1.04354072E+00  2.11890827E-02
   4.62172950E+00 -6.74015789E-03 -6.69105169E-02
   4.69837950E+00 -1.04852643E+00 -5.82502861E-02
   4.77610380E+00 -5.40676245E-01  3.76997590E-02
   4.85491200E+00  7.94649298E-01  7.52409274E-02
   4.93481350E+00  8.72182065E-01 -7.72827158E-03
   5.01581770E+00 -4.76232317E-01 -7.78560244E-02
   5.09793410E+00 -1.01928298E+00 -1.50702718E-02
   5.18117180E+00  2.12952485E-01  7.41132459E-02
   5.26554020E+00  1.06038121E+00  2.88177369E-02
   5.35104840E+00 -5.39026112E-02 -7.01009447E-02
   5.43770540E+00 -1.06203995E+00 -3.42031337E-02
   5.52552030E+00  1.06688164E-02  6.90118518E-02
   5.61450200E+00  1.05723863E+00  3.19597125E-02
   5.70465920E+00 -8.35644666E-02 -7.13776754E-02
   5.79600070E+00 -1.04101844E+00 -2.18418823E-02
   5.88853530E+00  2.69166341E-01  7.51691554E-02
   5.98227130E+00  9.71050354E-01  3.02873377E-03
   6.07721730E+00 -5.47318471E-01 -7.55252058E-02
   6.17338150E+00 -7.75315935E-01  2.39662052E-02
   6.27077240E+00  8.50940605E-01  6.50012434E-02
   6.36939780E+00  3.83136610E-01 -5.39843550E-02
   6.46926590E+00 -1.03622773E+00 -3.63104203E-02
   6.57038460E+00  2.01596242E-01  7.41793532E-02
   6.67276160E+00  9.00282449E-01 -1.05352052E-02
   6.77640470E+00 -7.99432927E-01 -6.60936770E-02
   6.88132120E+00 -3.12927591E-01  5.86956970E-02
   6.98751860E+00  1.02949272E+00  1.92060118E-02
   7.09500430E+00 -5.39560744E-01 -7.38159524E-02
   7.20378520E+00 -5.40992469E-01  4.64072312E-02
   7.31386850E+00  1.03067665E+00  2.91680454E-02
   7.42526090E+00 -4.73383770E-01 -7.42641707E-02
   7.53796930E+00 -5.26270545E-01  4.80862901E-02
   7.65200010E+00  1.02776796E+00  2.07899623E-02
   7.76735980E+00 -6.35181327E-01 -7.04853309E-02
   7.88405470E+00 -2.64107640E-01  6.23947707E-02
   8.00209090E+00  9.39662507E-01 -7.24419148E-03
   8.12147440E+00 -9.22025896E-01 -5.16556991E-02
   8.24221100E+00  2.82776772E-01  7.44810697E-02
   8.36430640E+00  5.16749466E-01 -5.01592123E-02
   8.48776610E+00 -9.88147002E-01 -2.62429741E-03
   8.61259540E+00  9.03934633E-01  5.23048885E-02
   8.73879960E+00 -3.64315465E-01 -7.40985807E-02
   8.86638350E+00 -3.26604109E-01  6.08443474E-02
   8.99535220E+00  8.50911014E-01 -2.22245977E-02
   9.12571030E+00 -1.01893980E+00 -2.34918575E-02
   9.25746230E+00  8.13900144E-01  5.89294750E-02
   9.39061260E+00 -3.53103636E-01 -7.38256170E-02
   9.52516530E+00 -1.89169560E-01  6.66282088E-02
   9.66112450E+00  6.53814969E-01 -4.25311484E-02
   9.79849410E+00 -9.39914415E-01  9.96509921E-03
   9.93727770E+00  1.01500343E+00  2.26926383E-02
   1.00774790E+01 -9.01939343E-01 -4.92294516E-02
   1.02191010E+01  6.55540827E-01  6.63648974E-02
   1.03621470E+01 -3.39759044E-01 -7.34947776E-02
   1.05066200E+01  1.12913763E-02  7.19020053E-02
   1.06525220E+01  2.88884443E-01 -6.38527647E-02
   1.07998580E+01 -5.37262228E-01  5.18471681E-02
   1.09486280E+01  7.25577096E-01 -3.81185611E-02
   1.10988350E+01 -8.56395324E-01  2.43972767E-02
   1.12504820E+01  9.38733170E-01 -1.18595363E-02
   1.14035700E+01 -9.84362697E-01  1.19236271E-03
   1.15581010E+01  1.00514504E+00  7.28026577E-03
   1.17140770E+01 -1.01142783E+00 -1.34676027E-02
   1.18714980E+01  1.01120396E+00  1.74005044E-02
   1.20303680E+01 -1.00976823E+00 -1.91366666E-02
   1.21906850E+01  1.00962679E+00  1.87196987E-02
   1.23524520E+01 -1.01050316E+00 -1.61395648E-02
   1.25156690E+01  1.00933711E+00  1.13495774E-02
   1.26803370E+01 -1.00030856E+00 -4.29669139E-03
   1.28464560E+01  9.74972321E-01 -5.00889261E-03
   1.30140270E+01 -9.22680985E-01  1.63995626E-02
   1.31830480E+01  8.31587382E-01 -2.94232749E-02
   1.33535220E+01 -6.90366934E-01  4.32251409E-02
   1.35254460E+01  4.91148162E-01 -5.64274142E-02
   1.36988220E+01 -2.33211727E-01  6.71136815E-02
   1.38736470E+01 -7.24377373E-02 -7.29337384E-02
   1.40499230E+01  3.99308683E-01  7.14407596E-02
   1.42276460E+01 -7.03547274E-01 -6.06770975E-02
   1.44068180E+01  9.27102399E-01  3.99878473E-02
   1.45874360E+01 -1.00733812E+00 -1.09067278E-02
   1.47695000E+01  8.94637590E-01 -2.22237832E-02
   1.49530070E+01 -5.75370552E-01  5.23275508E-02
   1.51379570E+01  9.36194342E-02 -7.08362789E-02
   1.53243470E+01  4.39385573E-01  7.02394521E-02
   1.55121760E+01 -8.60951756E-01 -4.75370354E-02
   1.57014410E+01  1.00477090E+00  7.32953548E-03
   1.58921410E+01 -7.74322011E-01  3.73540900E-02
   1.60842730E+01  2.14429595E-01 -6.82497704E-02
   1.62778340E+01  4.62689500E-01  6.93933418E-02
   1.64728230E+01 -9.37537427E-01 -3.65476860E-02
   1.66692370E+01  9.33847196E-01 -1.67110757E-02
   1.68670720E+01 -4.00533899E-01  6.20749905E-02
   1.70663250E+01 -3.91719867E-01 -7.08265533E-02
   1.72669950E+01  9.50590591E-01  3.35607797E-02
   1.74690770E+01 -8.64135235E-01  2.80175242E-02
   1.76725690E+01  1.37835547E-01 -7.03086522E-02
   1.78774660E+01  7.12673075E-01  5.82930722E-02
   1.80837660E+01 -9.90071274E-01  2.46579209E-03
   1.82914640E+01  4.05539323E-01 -6.22485728E-02
   1.85005580E+01  5.64369019E-01  6.54659371E-02
   1.87110430E+01 -1.00238292E+00 -4.93080436E-03
   1.89229150E+01  4.23979897E-01 -6.16197626E-02
   1.91361700E+01  6.16981404E-01  6.30286335E-02
   1.93508050E+01 -9.80898370E-01  6.34938470E-03
   1.95668150E+01  2.00409739E-01 -6.91603751E-02
   1.97841950E+01  8.34339064E-01  4.79787050E-02
   2.00029420E+01 -8.17315275E-01  3.46874703E-02
   2.02230500E+01 -2.83641258E-01 -7.20873049E-02
   2.04445160E+01  1.00364712E+00  1.02877313E-02
   2.06673340E+01 -2.93632356E-01  6.67586217E-02
   2.08915000E+01 -8.57137216E-01 -4.51705251E-02
   2.11170090E+01  6.98626166E-01 -4.60604915E-02
   2.13438560E+01  5.71011449E-01  6.44937683E-02
   2.15720360E+01 -9.09124201E-01  2.30522845E-02
   2.18015450E+01 -2.92579153E-01 -7.18186630E-02
   2.20323770E+01  9.86764001E-01 -4.98690077E-03
   2.22645270E+01  9.47014563E-02  7.29939434E-02
   2.24979890E+01 -1.00257438E+00 -5.61386107E-03
   2.27327590E+01 -2.97106931E-04 -7.25580710E-02
   2.29688310E+01  1.00300360E+00  8.42635616E-03
   2.32062000E+01  1.23194926E-02  7.26556518E-02
   2.34448600E+01 -1.00122946E+00 -3.55557744E-03
   2.36848060E+01 -1.29558858E-01 -7.29577975E-02
   2.39260330E+01  9.76974568E-01 -8.95263275E-03
   2.41685330E+01  3.44929224E-01  7.07418570E-02
   2.44123030E+01 -8.79549277E-01  2.83127779E-02
   2.46573370E+01 -6.27451733E-01 -6.12353561E-02
   2.49036280E+01  6.41005383E-01 -5.11470725E-02
   2.51511700E+01  8.95065320E-01  3.91568502E-02
   2.53999590E+01 -2.14309005E-01  6.93911463E-02
   2.56499880E+01 -1.00052385E+00 -2.60931755E-03
   2.59012510E+01 -3.56593471E-01 -7.03556753E-02
   2.61537430E+01  7.72508470E-01 -4.09068484E-02
   2.64074580E+01  8.65809401E-01  4.25303184E-02
   2.66623880E+01 -1.51030468E-01  7.07600752E-02
   2.69185300E+01 -9.71028353E-01  1.14254710E-02
   2.71758760E+01 -6.26921561E-01 -6.08441864E-02
   2.74344200E+01  4.31177199E-01 -6.27080201E-02
   2.76941570E+01  1.00163891E+00  4.41359199E-03
   2.79550800E+01  5.04894377E-01  6.60152819E-02
   2.82171840E+01 -4.98105331E-01  5.98210543E-02
   2.84804620E+01 -1.00162444E+00 -4.49052444E-03
   2.87449080E+01 -5.62462497E-01 -6.36643484E-02
   2.90105150E+01  3.72698891E-01 -6.50981734E-02
   2.92772790E+01  9.74107814E-01 -1.09421245E-02
   2.95451920E+01  7.69780343E-01  5.12217302E-02
   2.98142490E+01 -3.09388833E-02  7.24268982E-02
   3.00844420E+01 -7.93976204E-01  3.95119240E-02
   3.03557670E+01 -9.80668097E-01 -2.06815753E-02
   3.06282170E+01 -5.03815643E-01 -6.57826255E-02
   3.09017860E+01  2.85125840E-01 -6.79787989E-02
   3.11764670E+01  8.84230736E-01 -2.89880207E-02
   3.14522540E+01  9.62143305E-01  2.57470007E-02
   3.17291410E+01  5.15597771E-01  6.52459152E-02
   3.20071230E+01 -1.84662682E-01  7.03743929E-02
   3.22861920E+01 -7.78004568E-01  4.13889018E-02
   3.25663430E+01 -1.00149984E+00 -5.65545355E-03
   3.28475690E+01 -7.90245068E-01 -4.90075709E-02
   3.31298640E+01 -2.67622039E-01 -7.14973872E-02
   3.34132220E+01  3.40310762E-01 -6.65032014E-02
   3.36976380E+01  8.10196188E-01 -3.83517913E-02
   3.39831040E+01  9.99934778E-01  1.43933255E-03
   3.42696140E+01  8.78902352E-01  3.94817530E-02
   3.45571630E+01  5.13701802E-01  6.50870411E-02
   3.48457440E+01  2.72542106E-02  7.27997885E-02
   3.51353520E+01 -4.47622770E-01  6.27069468E-02
   3.54259800E+01 -8.04723051E-01  3.91294303E-02
   3.57176220E+01 -9.83643336E-01  8.57317440E-03
   3.60102710E+01 -9.72210798E-01 -2.22720178E-02
   3.63039230E+01 -7.96946343E-01 -4.79851354E-02
   3.65985710E+01 -5.07827660E-01 -6.51662618E-02
   3.68942080E+01 -1.62767214E-01 -7.25284877E-02
   3.71908300E+01  1.84580320E-01 -7.05496285E-02
   3.74884290E+01  4.92564672E-01 -6.09057783E-02
   3.77870010E+01  7.34466821E-01 -4.58739835E-02
   3.80865380E+01  8.98206851E-01 -2.78233397E-02
   3.83870360E+01  9.83621090E-01 -8.86842217E-03
   3.86884880E+01  9.99012135E-01  9.33582444E-03
   3.89908880E+01  9.57549552E-01  2.56546484E-02
   3.92942300E+01  8.74285969E-01  3.94468099E-02
   3.95985100E+01  7.63982061E-01  5.04802948E-02
   3.99037200E+01  6.39652658E-01  5.88349384E-02
   4.02098550E+01  5.11950775E-01  6.47898240E-02
   4.05169090E+01  3.88963789E-01  6.87375231E-02
   4.08248780E+01  2.76447666E-01  7.11113396E-02
   4.11337530E+01  1.78071958E-01  7.23373547E-02
   4.14435310E+01  9.60821354E-02  7.27976397E-02
   4.17542060E+01  3.15760159E-02  7.28147659E-02
   4.20657710E+01 -1.50650734E-02  7.26414865E-02
   4.23782220E+01 -4.37796292E-02  7.24586136E-02
   4.26915530E+01 -5.46985729E-02  7.23754425E-02
   4.30057570E+01 -4.79871262E-02  7.24314271E-02
   4.33208300E+01 -2.37134641E-02  7.25986990E-02
   4.36367660E+01  1.80197241E-02  7.27824794E-02
   4.39535600E+01  7.70244688E-02  7.28225178E-02
   4.42712060E+01  1.52801510E-01  7.24947937E-02
   4.45896980E+01  2.44306318E-01  7.15160878E-02
   4.49090320E+01  3.49677380E-01  6.95521434E-02
   4.52292020E+01  4.65812950E-01  6.62345283E-02
   4.55502030E+01  5.88087632E-01  6.11858192E-02
   4.58720290E+01  7.10033514E-01  5.40586992E-02
   4.61946750E+01  8.23224893E-01  4.45858850E-02
   4.65181360E+01  9.17335951E-01  3.26443966E-02
   4.68424060E+01  9.80545534E-01  1.83295836E-02
   4.71674810E+01  1.00039900E+00  2.02450839E-03
   4.74933560E+01  9.65120460E-01 -1.55344503E-02
   4.78200240E+01  8.65488111E-01 -3.32234531E-02
   4.81474810E+01  6.97047349E-01 -4.95559853E-02
   4.84757230E+01  4.62484421E-01 -6.27657603E-02
   4.88047430E+01  1.73809364E-01 -7.09797292E-02
   4.91345370E+01 -1.46472808E-01 -7.24897111E-02
   4.94651000E+01 -4.65541607E-01 -6.60898053E-02
   4.97964270E+01 -7.42658660E-01 -5.14520294E-02
   5.01285140E+01 -9.34097361E-01 -2.94607517E-02
   5.04613540E+01 -1.00049190E+00 -2.41803223E-03
   5.07949440E+01 -9.15962944E-01  2.60070591E-02
   5.11292780E+01 -6.77216699E-01  5.11418209E-02
   5.14643530E+01 -3.10365417E-01  6.80545488E-02
   5.18001620E+01  1.27187987E-01  7.25924984E-02
   5.21367010E+01  5.52540290E-01  6.25643942E-02
